case_id,activity,timestamp,resource,department,supplier,amount,amount_category,variant
PO-2024-00027,発注書_送付,2024-06-12 17:20:01,購買_B,製造部,中部機械製作所,86500,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00528,価格交渉_実施,2024-06-12 17:41:30,購買_B,製造部,中部機械製作所,76300,小口,REQ-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00464,請求書_不一致_確認,2024-06-12 17:49:00,購買_A,製造部,東北精密,259500,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00435,請求書_受領,2024-06-12 21:25:09,購買_E,営業部,東京部品工業,28500,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00493,見積書_受領,2024-06-12 22:25:29,購買_D,情報システム部,関東電気工業,98400,小口,REQ-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00337,請求書_受領,2024-06-12 23:48:58,購買_C,研究開発部,東京部品工業,72000,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00472,見積書_受領,2024-06-13 02:54:50,購買_C,研究開発部,四国化学工業,79400,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00333,発注書_承認,2024-06-13 08:00:28,課長_F,品質管理部,北海道素材,85300,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00401,上位承認_エスカレーション,2024-06-13 08:00:56,部長_B,製造部,九州電子部品,1686300,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00544,上位承認_エスカレーション,2024-06-13 08:06:42,部長_C,製造部,大阪精密製作所,8598000,高額,REQ-REJ-RESUB-APR1-ESC-RFQ-ARFQ-QR-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00297,追加見積_依頼,2024-06-13 08:10:30,購買_A,製造部,東京部品工業,695600,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-DEF-CLM-INS2-INV-MATCH-PAPR-PAY
PO-2024-00467,サプライヤー_選定,2024-06-13 08:38:03,購買_C,研究開発部,関東電気工業,15400,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00546,見積依頼_送付,2024-06-13 08:41:50,購買_B,製造部,東京部品工業,20400,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00605,購買依頼_承認,2024-06-13 08:51:17,課長_C,製造部,北海道素材,42902300,特別,REQ-APR1-ESC-URG-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00282,発注書_承認,2024-06-13 08:56:07,課長_B,情報システム部,信越マテリアル,121000,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00520,上位承認_エスカレーション,2024-06-13 08:58:22,部長_D,製造部,中部機械製作所,838400,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00216,請求書_受領,2024-06-13 09:20:03,購買_B,製造部,アジア商事,1227000,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00333,発注書_送付,2024-06-13 09:32:47,購買_C,品質管理部,北海道素材,85300,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00467,発注書_作成,2024-06-13 09:52:20,購買_C,研究開発部,関東電気工業,15400,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00435,請求書_照合,2024-06-13 10:07:12,購買_E,営業部,東京部品工業,28500,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00520,見積依頼_送付,2024-06-13 10:31:30,購買_C,製造部,中部機械製作所,838400,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00282,発注書_送付,2024-06-13 10:52:12,購買_E,情報システム部,信越マテリアル,121000,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00401,見積依頼_送付,2024-06-13 11:38:15,購買_C,製造部,九州電子部品,1686300,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00337,請求書_照合,2024-06-13 11:42:19,購買_C,研究開発部,東京部品工業,72000,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00242,納品_受領,2024-06-13 12:00:57,担当者_A1,製造部,東京部品工業,9859500,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00216,請求書_照合,2024-06-13 12:45:07,購買_B,製造部,アジア商事,1227000,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00472,サプライヤー_選定,2024-06-13 13:13:27,購買_C,研究開発部,四国化学工業,79400,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00206,購買依頼_作成,2024-06-13 13:53:17,担当者_G5,品質管理部,九州電子部品,29400,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00062,上位承認_エスカレーション,2024-06-13 15:04:13,部長_E,情報システム部,東北精密,628400,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00544,見積依頼_送付,2024-06-13 15:29:34,購買_A,製造部,大阪精密製作所,8598000,高額,REQ-REJ-RESUB-APR1-ESC-RFQ-ARFQ-QR-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00520,追加見積_依頼,2024-06-13 15:34:58,購買_C,製造部,中部機械製作所,838400,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00435,支払_承認,2024-06-13 16:07:45,課長_E,営業部,東京部品工業,28500,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00429,見積書_受領,2024-06-13 16:41:39,購買_C,情報システム部,九州電子部品,2907500,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00472,発注書_作成,2024-06-13 17:11:19,購買_C,研究開発部,四国化学工業,79400,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00401,追加見積_依頼,2024-06-13 17:44:39,購買_C,製造部,九州電子部品,1686300,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00049,納品_受領,2024-06-13 21:01:01,担当者_A2,物流部,アジア商事,426300,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00016,見積書_受領,2024-06-13 22:27:12,購買_D,研究開発部,グローバルパーツJP,9547000,高額,REQ-REJ-RESUB-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00298,請求書_受領,2024-06-13 23:12:23,購買_E,品質管理部,名古屋金属工業,18800,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00338,請求書_受領,2024-06-14 00:21:21,購買_A,品質管理部,北海道素材,3576500,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-CONT-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00211,納品_受領,2024-06-14 03:33:23,担当者_E5,製造部,大阪精密製作所,404300,中口,REQ-APR1-RFQ-QR-SS-POC-POREJ-POFIX-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00380,納品_受領,2024-06-14 05:26:33,担当者_B2,営業部,グローバルパーツJP,24900,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00211,検収_実施,2024-06-14 08:05:58,担当者_E5,製造部,大阪精密製作所,404300,中口,REQ-APR1-RFQ-QR-SS-POC-POREJ-POFIX-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00337,支払_承認,2024-06-14 08:09:18,課長_C,研究開発部,東京部品工業,72000,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00206,購買依頼_承認,2024-06-14 08:15:57,課長_A,品質管理部,九州電子部品,29400,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00467,発注書_承認,2024-06-14 08:20:24,課長_A,研究開発部,関東電気工業,15400,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00544,追加見積_依頼,2024-06-14 08:23:02,購買_A,製造部,大阪精密製作所,8598000,高額,REQ-REJ-RESUB-APR1-ESC-RFQ-ARFQ-QR-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00016,サプライヤー_選定,2024-06-14 08:23:51,購買_D,研究開発部,グローバルパーツJP,9547000,高額,REQ-REJ-RESUB-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00429,サプライヤー_選定,2024-06-14 08:27:26,購買_C,情報システム部,九州電子部品,2907500,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00216,支払_承認,2024-06-14 08:46:55,課長_G,製造部,アジア商事,1227000,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00605,上位承認_エスカレーション,2024-06-14 08:48:17,部長_B,製造部,北海道素材,42902300,特別,REQ-APR1-ESC-URG-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00062,見積依頼_送付,2024-06-14 08:49:50,購買_A,情報システム部,東北精密,628400,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00493,価格交渉_実施,2024-06-14 08:51:23,購買_D,情報システム部,関東電気工業,98400,小口,REQ-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00472,発注書_承認,2024-06-14 08:53:36,課長_C,研究開発部,四国化学工業,79400,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00242,検収_実施,2024-06-14 08:58:36,担当者_A1,製造部,東京部品工業,9859500,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00467,発注書_送付,2024-06-14 09:12:54,購買_C,研究開発部,関東電気工業,15400,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00472,発注書_送付,2024-06-14 10:14:04,購買_C,研究開発部,四国化学工業,79400,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00380,検収_実施,2024-06-14 10:39:12,担当者_B2,営業部,グローバルパーツJP,24900,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00062,追加見積_依頼,2024-06-14 11:00:30,購買_A,情報システム部,東北精密,628400,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00338,請求書_照合,2024-06-14 12:55:13,購買_A,品質管理部,北海道素材,3576500,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-CONT-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00464,請求書_修正依頼,2024-06-14 12:58:45,購買_A,製造部,東北精密,259500,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00298,請求書_照合,2024-06-14 13:34:35,購買_E,品質管理部,名古屋金属工業,18800,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00051,購買依頼_作成,2024-06-14 14:01:51,担当者_E3,製造部,大阪精密製作所,83100,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00049,検収_実施,2024-06-14 14:12:29,担当者_A2,物流部,アジア商事,426300,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00206,見積依頼_送付,2024-06-14 14:36:26,購買_D,品質管理部,九州電子部品,29400,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00130,購買依頼_作成,2024-06-14 14:57:42,担当者_E4,営業部,九州電子部品,5060300,高額,REQ-REJ-RESUB-APR1-ESC-RFQ-ARFQ-QR-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00526,納品_受領,2024-06-14 15:38:37,担当者_C3,製造部,東京部品工業,584500,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-DEF-RET-REDLV-INS2-INV-MATCH-PAPR-PAY
PO-2024-00546,見積書_受領,2024-06-14 17:18:53,購買_B,製造部,東京部品工業,20400,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00434,納品_受領,2024-06-15 00:07:31,担当者_B1,営業部,アジア商事,4753100,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00345,納品_受領,2024-06-15 00:16:39,担当者_F2,研究開発部,信越マテリアル,470500,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00527,請求書_受領,2024-06-15 07:36:26,購買_E,製造部,信越マテリアル,255900,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00325,見積書_受領,2024-06-15 09:07:01,購買_D,営業部,信越マテリアル,159400,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00493,見積書_受領,2024-06-15 14:32:09,購買_D,情報システム部,関東電気工業,98400,小口,REQ-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00528,見積書_受領,2024-06-15 23:06:33,購買_B,製造部,中部機械製作所,76300,小口,REQ-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00206,見積書_受領,2024-06-16 02:33:55,購買_D,品質管理部,九州電子部品,29400,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00521,請求書_受領,2024-06-16 10:33:53,購買_B,製造部,グローバルパーツJP,50200,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00084,請求書_受領,2024-06-16 14:37:48,購買_B,総務部,アジア商事,54800,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00464,請求書_受領,2024-06-16 19:16:56,購買_A,製造部,東北精密,259500,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00350,見積書_受領,2024-06-17 00:07:32,購買_A,製造部,名古屋金属工業,632900,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00354,納品_受領,2024-06-17 05:15:30,担当者_E4,研究開発部,アジア商事,239700,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00526,検収_実施,2024-06-17 08:01:06,担当者_C3,製造部,東京部品工業,584500,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-DEF-RET-REDLV-INS2-INV-MATCH-PAPR-PAY
PO-2024-00434,検収_実施,2024-06-17 08:07:05,担当者_B1,営業部,アジア商事,4753100,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00493,サプライヤー_選定,2024-06-17 08:13:02,購買_D,情報システム部,関東電気工業,98400,小口,REQ-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00206,サプライヤー_選定,2024-06-17 08:15:43,購買_D,品質管理部,九州電子部品,29400,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00145,上位承認_エスカレーション,2024-06-17 08:19:55,部長_E,品質管理部,名古屋金属工業,2002400,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-DLV-INS-DEF-RET-REDLV-INS2-INV-MATCH-PAPR-PAY
PO-2024-00084,請求書_照合,2024-06-17 08:21:21,購買_B,総務部,アジア商事,54800,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00051,購買依頼_承認,2024-06-17 08:34:36,課長_C,製造部,大阪精密製作所,83100,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00118,見積書_受領,2024-06-17 08:36:22,購買_B,物流部,大阪精密製作所,1833900,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00484,緊急承認_処理,2024-06-17 08:38:20,役員_A,総務部,グローバルパーツJP,28467900,特別,REQ-APR1-ESC-URG-BUDCHK-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00298,支払_承認,2024-06-17 08:44:30,課長_F,品質管理部,名古屋金属工業,18800,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00546,サプライヤー_選定,2024-06-17 08:46:03,購買_B,製造部,東京部品工業,20400,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00528,サプライヤー_選定,2024-06-17 08:53:15,購買_B,製造部,中部機械製作所,76300,小口,REQ-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00382,購買依頼_作成,2024-06-17 09:20:25,担当者_A1,営業部,九州電子部品,475200,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00206,発注書_作成,2024-06-17 09:38:05,購買_D,品質管理部,九州電子部品,29400,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00130,購買依頼_差戻し,2024-06-17 09:45:12,課長_B,営業部,九州電子部品,5060300,高額,REQ-REJ-RESUB-APR1-ESC-RFQ-ARFQ-QR-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00338,支払_承認,2024-06-17 09:52:33,課長_A,品質管理部,北海道素材,3576500,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-CONT-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00241,購買依頼_作成,2024-06-17 10:01:39,担当者_C2,品質管理部,関東電気工業,28500,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00354,検収_実施,2024-06-17 10:03:19,担当者_E4,研究開発部,アジア商事,239700,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00546,発注書_作成,2024-06-17 10:11:45,購買_B,製造部,東京部品工業,20400,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00185,購買依頼_作成,2024-06-17 10:24:49,担当者_G4,物流部,九州電子部品,992100,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00429,契約書_確認,2024-06-17 10:25:03,購買_C,情報システム部,九州電子部品,2907500,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00159,見積書_受領,2024-06-17 10:32:08,購買_A,品質管理部,四国化学工業,423500,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00347,購買依頼_作成,2024-06-17 11:12:05,担当者_E5,品質管理部,名古屋金属工業,14000,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00345,検収_実施,2024-06-17 11:19:33,担当者_F2,研究開発部,信越マテリアル,470500,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00350,サプライヤー_選定,2024-06-17 12:22:03,購買_A,製造部,名古屋金属工業,632900,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00324,納期_督促,2024-06-17 12:56:59,購買_A,製造部,中部機械製作所,3207400,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00320,購買依頼_作成,2024-06-17 12:57:18,担当者_E2,総務部,信越マテリアル,76300,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00526,不良品_報告,2024-06-17 12:59:16,担当者_C3,製造部,東京部品工業,584500,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-DEF-RET-REDLV-INS2-INV-MATCH-PAPR-PAY
PO-2024-00528,発注書_作成,2024-06-17 13:12:31,購買_B,製造部,中部機械製作所,76300,小口,REQ-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00241,購買依頼_承認,2024-06-17 14:33:11,課長_C,品質管理部,関東電気工業,28500,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00433,購買依頼_作成,2024-06-17 14:36:01,担当者_E4,製造部,名古屋金属工業,661400,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00062,見積書_受領,2024-06-17 14:51:05,購買_A,情報システム部,東北精密,628400,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00145,見積依頼_送付,2024-06-17 14:53:33,購買_D,品質管理部,名古屋金属工業,2002400,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-DLV-INS-DEF-RET-REDLV-INS2-INV-MATCH-PAPR-PAY
PO-2024-00118,サプライヤー_選定,2024-06-17 15:01:35,購買_B,物流部,大阪精密製作所,1833900,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00527,請求書_照合,2024-06-17 15:18:22,購買_E,製造部,信越マテリアル,255900,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00241,見積依頼_送付,2024-06-17 15:42:02,購買_B,品質管理部,関東電気工業,28500,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
